season,week,game_id,team,player_id,qb_rush_tds,off_tds
2024,14,2024_14_CLE_PIT,PIT,00-0029263,0,3
2024,14,2024_14_GB_DET,DET,00-0033106,0,4
2024,14,2024_14_GB_DET,GB,00-0036264,0,4
2024,14,2024_14_JAX_TEN,JAX,00-0036972,0,1
2024,14,2024_14_JAX_TEN,TEN,00-0039152,0,0
2024,14,2024_14_LAC_KC,KC,00-0033873,0,1
2024,14,2024_14_LAC_KC,LAC,00-0036355,0,2
2024,14,2024_14_LV_TB,LV,00-0038579,1,1
2024,14,2024_14_LV_TB,TB,00-0034855,0,4
2024,14,2024_14_NO_NYG,NO,00-0031280,0,2
2024,14,2024_14_NO_NYG,NYG,00-0035704,0,1
2024,14,2024_14_NYJ_MIA,MIA,00-0036212,0,3
2024,14,2024_14_NYJ_MIA,NYJ,00-0023459,0,2
2024,14,2024_14_SEA_ARI,ARI,00-0035228,0,2
2024,14,2024_14_SEA_ARI,SEA,00-0030565,0,3
2024,15,2024_15_ATL_LV,ATL,00-0029604,0,1
2024,15,2024_15_ATL_LV,LV,00-0038122,0,1
2024,15,2024_15_BAL_NYG,BAL,00-0034796,0,5
2024,15,2024_15_BAL_NYG,NYG,00-0034177,0,2
2024,15,2024_15_BUF_DET,BUF,00-0034857,2,6
2024,15,2024_15_BUF_DET,DET,00-0033106,0,6
2024,15,2024_15_CHI_MIN,CHI,00-0039918,0,1
2024,15,2024_15_CHI_MIN,MIN,00-0034869,0,3
2024,15,2024_15_CIN_TEN,CIN,00-0036442,0,4
2024,15,2024_15_CIN_TEN,TEN,00-0034771,0,4
2024,15,2024_15_DAL_CAR,CAR,00-0039150,1,2
2024,15,2024_15_DAL_CAR,DAL,00-0033662,0,3
2024,15,2024_15_GB_SEA,GB,00-0036264,0,3
2024,15,2024_15_GB_SEA,SEA,00-0030565,0,1
2024,15,2024_15_IND_DEN,DEN,00-0039732,0,3
2024,15,2024_15_IND_DEN,IND,00-0039164,1,1
2024,15,2024_15_KC_CLE,CLE,00-0031503,0,1
2024,15,2024_15_KC_CLE,KC,00-0033873,0,3
2024,15,2024_15_LA_SF,LA,00-0026498,0,0
2024,15,2024_15_LA_SF,SF,00-0037834,0,0
2024,15,2024_15_MIA_HOU,HOU,00-0039163,0,2
2024,15,2024_15_MIA_HOU,MIA,00-0036212,0,1
2024,15,2024_15_NE_ARI,ARI,00-0035228,0,2
2024,15,2024_15_NE_ARI,NE,00-0039851,1,2
2024,15,2024_15_NYJ_JAX,JAX,00-0036972,0,2
2024,15,2024_15_NYJ_JAX,NYJ,00-0023459,0,4
2024,15,2024_15_PIT_PHI,PHI,00-0036389,1,3
2024,15,2024_15_PIT_PHI,PIT,00-0029263,0,1
2024,15,2024_15_TB_LAC,LAC,00-0036355,0,2
2024,15,2024_15_TB_LAC,TB,00-0034855,0,4
2024,15,2024_15_WAS_NO,NO,00-0039376,0,2
2024,15,2024_15_WAS_NO,WAS,00-0039910,0,2
2024,16,2024_16_ARI_CAR,ARI,00-0035228,1,3
2024,16,2024_16_ARI_CAR,CAR,00-0039150,1,5
2024,16,2024_16_CLE_CIN,CIN,00-0036442,0,3
2024,16,2024_16_CLE_CIN,CLE,00-0038583,0,1
2024,16,2024_16_DEN_LAC,DEN,00-0039732,0,3
2024,16,2024_16_DEN_LAC,LAC,00-0036355,0,4
2024,16,2024_16_DET_CHI,CHI,00-0039918,0,2
2024,16,2024_16_DET_CHI,DET,00-0033106,0,4
2024,16,2024_16_HOU_KC,HOU,00-0039163,0,2
2024,16,2024_16_HOU_KC,KC,00-0033873,1,3
2024,16,2024_16_JAX_LV,JAX,00-0036972,0,2
2024,16,2024_16_JAX_LV,LV,00-0038579,0,2
2024,16,2024_16_LA_NYJ,LA,00-0026498,0,2
2024,16,2024_16_LA_NYJ,NYJ,00-0023459,0,1
2024,16,2024_16_MIN_SEA,MIN,00-0034869,0,3
2024,16,2024_16_MIN_SEA,SEA,00-0030565,0,3
2024,16,2024_16_NE_BUF,BUF,00-0034857,0,2
2024,16,2024_16_NE_BUF,NE,00-0039851,0,3
2024,16,2024_16_NO_GB,GB,00-0036264,0,4
2024,16,2024_16_NO_GB,NO,00-0039376,0,0
2024,16,2024_16_NYG_ATL,ATL,00-0039917,0,2
2024,16,2024_16_NYG_ATL,NYG,00-0035704,0,1
2024,16,2024_16_PHI_WAS,PHI,00-0038102,0,3
2024,16,2024_16_PHI_WAS,WAS,00-0039910,0,5
2024,16,2024_16_PIT_BAL,BAL,00-0034796,0,3
2024,16,2024_16_PIT_BAL,PIT,00-0029263,0,2
2024,16,2024_16_SF_MIA,MIA,00-0036212,0,2
2024,16,2024_16_SF_MIA,SF,00-0037834,0,2
2024,16,2024_16_TB_DAL,DAL,00-0033662,0,2
2024,16,2024_16_TB_DAL,TB,00-0034855,0,3
2024,16,2024_16_TEN_IND,IND,00-0039164,1,5
2024,16,2024_16_TEN_IND,TEN,00-0034771,0,4
2024,17,2024_17_ARI_LA,ARI,00-0035228,0,1
2024,17,2024_17_ARI_LA,LA,00-0026498,0,1
2024,17,2024_17_ATL_WAS,ATL,00-0039917,0,3
2024,17,2024_17_ATL_WAS,WAS,00-0039910,0,4
2024,17,2024_17_BAL_HOU,BAL,00-0034796,1,4
2024,17,2024_17_BAL_HOU,HOU,00-0039163,0,0
2024,17,2024_17_CAR_TB,CAR,00-0039150,0,2
2024,17,2024_17_CAR_TB,TB,00-0034855,0,5
2024,17,2024_17_DAL_PHI,DAL,00-0033662,0,1
2024,17,2024_17_DAL_PHI,PHI,00-0038102,1,4
2024,17,2024_17_DEN_CIN,CIN,00-0036442,1,4
2024,17,2024_17_DEN_CIN,DEN,00-0039732,0,3
2024,17,2024_17_DET_SF,DET,00-0033106,0,5
2024,17,2024_17_DET_SF,SF,00-0037834,1,5
2024,17,2024_17_GB_MIN,GB,00-0036264,0,3
2024,17,2024_17_GB_MIN,MIN,00-0034869,0,3
2024,17,2024_17_IND_NYG,IND,00-0026158,0,4
2024,17,2024_17_IND_NYG,NYG,00-0035704,1,5
2024,17,2024_17_KC_PIT,KC,00-0033873,0,4
2024,17,2024_17_KC_PIT,PIT,00-0029263,1,1
2024,17,2024_17_LAC_NE,LAC,00-0036355,0,4
2024,17,2024_17_LAC_NE,NE,00-0039851,0,1
2024,17,2024_17_LV_NO,LV,00-0038579,0,2
2024,17,2024_17_LV_NO,NO,00-0039376,0,1
2024,17,2024_17_MIA_CLE,CLE,00-0038583,0,0
2024,17,2024_17_MIA_CLE,MIA,00-0035993,1,2
2024,17,2024_17_NYJ_BUF,BUF,00-0034857,1,5
2024,17,2024_17_NYJ_BUF,NYJ,00-0023459,0,2
2024,17,2024_17_SEA_CHI,CHI,00-0039918,0,0
2024,17,2024_17_SEA_CHI,SEA,00-0030565,0,0
2024,17,2024_17_TEN_JAX,JAX,00-0036972,0,2
2024,17,2024_17_TEN_JAX,TEN,00-0034771,0,1
2024,18,2024_18_BUF_NE,BUF,00-0033869,0,2
2024,18,2024_18_BUF_NE,NE,00-0039398,1,2
2024,18,2024_18_CAR_ATL,ATL,00-0039917,1,5
2024,18,2024_18_CAR_ATL,CAR,00-0039150,2,6
2024,18,2024_18_CHI_GB,CHI,00-0039918,0,2
2024,18,2024_18_CHI_GB,GB,00-0038128,0,2
2024,18,2024_18_CIN_PIT,CIN,00-0036442,0,1
2024,18,2024_18_CIN_PIT,PIT,00-0029263,0,2
2024,18,2024_18_CLE_BAL,BAL,00-0034796,0,4
2024,18,2024_18_CLE_BAL,CLE,00-0038108,0,1
2024,18,2024_18_HOU_TEN,HOU,00-0036898,0,2
2024,18,2024_18_HOU_TEN,TEN,00-0039152,0,1
2024,18,2024_18_JAX_IND,IND,00-0026158,0,2
2024,18,2024_18_JAX_IND,JAX,00-0036972,0,2
2024,18,2024_18_KC_DEN,DEN,00-0039732,0,5
2024,18,2024_18_KC_DEN,KC,00-0032950,0,0
2024,18,2024_18_LAC_LV,LAC,00-0036355,0,3
2024,18,2024_18_LAC_LV,LV,00-0038579,0,2
2024,18,2024_18_MIA_NYJ,MIA,00-0035993,0,2
2024,18,2024_18_MIA_NYJ,NYJ,00-0023459,0,4
2024,18,2024_18_MIN_DET,DET,00-0033106,0,4
2024,18,2024_18_MIN_DET,MIN,00-0034869,0,0
2024,18,2024_18_NO_TB,NO,00-0039376,0,1
2024,18,2024_18_NO_TB,TB,00-0034855,0,3
2024,18,2024_18_NYG_PHI,NYG,00-0035704,0,1
2024,18,2024_18_NYG_PHI,PHI,00-0038400,0,2
2024,18,2024_18_SEA_LA,LA,00-0031345,0,2
2024,18,2024_18_SEA_LA,SEA,00-0030565,0,4
2024,18,2024_18_SF_ARI,ARI,00-0035228,0,6
2024,18,2024_18_SF_ARI,SF,00-0033949,1,3
2024,18,2024_18_WAS_DAL,DAL,00-0037012,0,1
2024,18,2024_18_WAS_DAL,WAS,00-0032268,1,3
2025,1,2025_01_ARI_NO,ARI,00-0035228,0,2
2025,1,2025_01_ARI_NO,NO,00-0039376,0,1
2025,1,2025_01_BAL_BUF,BAL,00-0034796,1,5
2025,1,2025_01_BAL_BUF,BUF,00-0034857,2,5
2025,1,2025_01_CAR_JAX,CAR,00-0039150,0,1
2025,1,2025_01_CAR_JAX,JAX,00-0036971,0,2
2025,1,2025_01_CIN_CLE,CIN,00-0036442,0,2
2025,1,2025_01_CIN_CLE,CLE,00-0026158,0,2
2025,1,2025_01_DAL_PHI,DAL,00-0033077,0,2
2025,1,2025_01_DAL_PHI,PHI,00-0036389,2,3
2025,1,2025_01_DET_GB,DET,00-0033106,0,1
2025,1,2025_01_DET_GB,GB,00-0036264,0,3
2025,1,2025_01_HOU_LA,HOU,00-0039163,0,0
2025,1,2025_01_HOU_LA,LA,00-0026498,0,2
2025,1,2025_01_KC_LAC,KC,00-0033873,1,2
2025,1,2025_01_KC_LAC,LAC,00-0036355,0,3
2025,1,2025_01_LV_NE,LV,00-0030565,0,2
2025,1,2025_01_LV_NE,NE,00-0039851,0,1
2025,1,2025_01_MIA_IND,IND,00-0035710,2,3
2025,1,2025_01_MIA_IND,MIA,00-0036212,0,1
2025,1,2025_01_MIN_CHI,CHI,00-0039918,1,2
2025,1,2025_01_MIN_CHI,MIN,00-0039923,1,3
2025,1,2025_01_NYG_WAS,NYG,00-0029263,0,0
2025,1,2025_01_NYG_WAS,WAS,00-0039910,0,3
2025,1,2025_01_PIT_NYJ,NYJ,00-0036945,2,4
2025,1,2025_01_PIT_NYJ,PIT,00-0023459,0,4
2025,1,2025_01_SF_SEA,SEA,00-0034869,0,1
2025,1,2025_01_SF_SEA,SF,00-0037834,0,2
2025,1,2025_01_TB_ATL,ATL,00-0039917,1,2
2025,1,2025_01_TB_ATL,TB,00-0034855,0,3
2025,1,2025_01_TEN_DEN,DEN,00-0039732,0,2
2025,1,2025_01_TEN_DEN,TEN,00-0040676,0,0
2025,2,2025_02_ATL_MIN,ATL,00-0039917,0,1
2025,2,2025_02_ATL_MIN,MIN,00-0039923,0,0
2025,2,2025_02_BUF_NYJ,BUF,00-0034857,0,3
2025,2,2025_02_BUF_NYJ,NYJ,00-0036945,0,1
2025,2,2025_02_CAR_ARI,ARI,00-0035228,0,2
2025,2,2025_02_CAR_ARI,CAR,00-0039150,0,3
2025,2,2025_02_CHI_DET,CHI,00-0039918,0,3
2025,2,2025_02_CHI_DET,DET,00-0033106,0,7
2025,2,2025_02_CLE_BAL,BAL,00-0034796,0,4
2025,2,2025_02_CLE_BAL,CLE,00-0026158,0,2
2025,2,2025_02_DEN_IND,DEN,00-0039732,0,4
2025,2,2025_02_DEN_IND,IND,00-0035710,1,2
2025,2,2025_02_JAX_CIN,CIN,00-0035100,1,4
2025,2,2025_02_JAX_CIN,JAX,00-0036971,0,3
2025,2,2025_02_LAC_LV,LAC,00-0036355,0,2
2025,2,2025_02_LAC_LV,LV,00-0030565,0,0
2025,2,2025_02_LA_TEN,LA,00-0026498,0,4
2025,2,2025_02_LA_TEN,TEN,00-0040676,0,1
2025,2,2025_02_NE_MIA,MIA,00-0036212,0,2
2025,2,2025_02_NE_MIA,NE,00-0039851,1,3
2025,2,2025_02_NYG_DAL,DAL,00-0033077,0,4
2025,2,2025_02_NYG_DAL,NYG,00-0029263,0,4
2025,2,2025_02_PHI_KC,KC,00-0033873,1,2
2025,2,2025_02_PHI_KC,PHI,00-0036389,1,2
2025,2,2025_02_SEA_PIT,PIT,00-0023459,0,1
2025,2,2025_02_SEA_PIT,SEA,00-0034869,0,3
2025,2,2025_02_SF_NO,NO,00-0039376,0,3
2025,2,2025_02_SF_NO,SF,00-0036972,0,3
2025,2,2025_02_TB_HOU,HOU,00-0039163,0,2
2025,2,2025_02_TB_HOU,TB,00-0034855,0,3
2025,2,2025_02_WAS_GB,GB,00-0036264,0,3
2025,2,2025_02_WAS_GB,WAS,00-0039910,0,2
2025,3,2025_03_ARI_SF,ARI,00-0035228,0,1
2025,3,2025_03_ARI_SF,SF,00-0036972,0,1
2025,3,2025_03_ATL_CAR,ATL,00-0039917,0,0
2025,3,2025_03_ATL_CAR,CAR,00-0039150,1,2
2025,3,2025_03_CIN_MIN,CIN,00-0035100,0,1
2025,3,2025_03_CIN_MIN,MIN,00-0032950,0,4
2025,3,2025_03_DAL_CHI,CHI,00-0039918,0,4
2025,3,2025_03_DAL_CHI,DAL,00-0033077,0,1
2025,3,2025_03_DEN_LAC,DEN,00-0039732,0,2
2025,3,2025_03_DEN_LAC,LAC,00-0036355,0,2
2025,3,2025_03_DET_BAL,BAL,00-0034796,0,4
2025,3,2025_03_DET_BAL,DET,00-0033106,0,5
2025,3,2025_03_GB_CLE,CLE,00-0026158,0,1
2025,3,2025_03_GB_CLE,GB,00-0036264,0,1
2025,3,2025_03_HOU_JAX,HOU,00-0039163,0,1
2025,3,2025_03_HOU_JAX,JAX,00-0036971,0,2
2025,3,2025_03_IND_TEN,IND,00-0035710,0,4
2025,3,2025_03_IND_TEN,TEN,00-0040676,0,2
2025,3,2025_03_KC_NYG,KC,00-0033873,0,2
2025,3,2025_03_KC_NYG,NYG,00-0029263,0,1
2025,3,2025_03_LA_PHI,LA,00-0026498,0,2
2025,3,2025_03_LA_PHI,PHI,00-0036389,1,4
2025,3,2025_03_LV_WAS,LV,00-0030565,0,3
2025,3,2025_03_LV_WAS,WAS,00-0032268,1,4
2025,3,2025_03_MIA_BUF,BUF,00-0034857,0,4
2025,3,2025_03_MIA_BUF,MIA,00-0036212,0,3
2025,3,2025_03_NO_SEA,NO,00-0039376,0,1
2025,3,2025_03_NO_SEA,SEA,00-0034869,0,4
2025,3,2025_03_NYJ_TB,NYJ,00-0028118,0,2
2025,3,2025_03_NYJ_TB,TB,00-0034855,0,1
2025,3,2025_03_PIT_NE,NE,00-0039851,0,2
2025,3,2025_03_PIT_NE,PIT,00-0023459,0,3
2025,4,2025_04_BAL_KC,BAL,00-0034796,0,2
2025,4,2025_04_BAL_KC,KC,00-0033873,0,4
2025,4,2025_04_CAR_NE,CAR,00-0039150,0,2
2025,4,2025_04_CAR_NE,NE,00-0039851,1,5
2025,4,2025_04_CHI_LV,CHI,00-0039918,0,2
2025,4,2025_04_CHI_LV,LV,00-0030565,0,3
2025,4,2025_04_CIN_DEN,CIN,00-0035100,0,0
2025,4,2025_04_CIN_DEN,DEN,00-0039732,1,4
2025,4,2025_04_CLE_DET,CLE,00-0026158,0,1
2025,4,2025_04_CLE_DET,DET,00-0033106,0,3
2025,4,2025_04_GB_DAL,DAL,00-0033077,1,5
2025,4,2025_04_GB_DAL,GB,00-0036264,0,5
2025,4,2025_04_IND_LA,IND,00-0035710,0,2
2025,4,2025_04_IND_LA,LA,00-0026498,0,3
2025,4,2025_04_JAX_SF,JAX,00-0036971,0,2
2025,4,2025_04_JAX_SF,SF,00-0037834,0,2
2025,4,2025_04_LAC_NYG,LAC,00-0036355,0,2
2025,4,2025_04_LAC_NYG,NYG,00-0040691,1,2
2025,4,2025_04_MIN_PIT,MIN,00-0032950,0,2
2025,4,2025_04_MIN_PIT,PIT,00-0023459,0,3
2025,4,2025_04_NO_BUF,BUF,00-0034857,1,4
2025,4,2025_04_NO_BUF,NO,00-0039376,0,2
2025,4,2025_04_NYJ_MIA,MIA,00-0036212,0,3
2025,4,2025_04_NYJ_MIA,NYJ,00-0036945,1,2
2025,4,2025_04_PHI_TB,PHI,00-0036389,0,3
2025,4,2025_04_PHI_TB,TB,00-0034855,0,2
2025,4,2025_04_SEA_ARI,ARI,00-0035228,0,2
2025,4,2025_04_SEA_ARI,SEA,00-0034869,0,2
2025,4,2025_04_TEN_HOU,HOU,00-0039163,0,3
2025,4,2025_04_TEN_HOU,TEN,00-0040676,0,0
2025,4,2025_04_WAS_ATL,ATL,00-0039917,0,4
2025,4,2025_04_WAS_ATL,WAS,00-0032268,0,2
2025,5,2025_05_DAL_NYJ,DAL,00-0033077,0,5
2025,5,2025_05_DAL_NYJ,NYJ,00-0036945,0,2
2025,5,2025_05_DEN_PHI,DEN,00-0039732,0,2
2025,5,2025_05_DEN_PHI,PHI,00-0036389,0,2
2025,5,2025_05_DET_CIN,CIN,00-0035100,0,3
2025,5,2025_05_DET_CIN,DET,00-0033106,0,5
2025,5,2025_05_HOU_BAL,BAL,00-0033662,0,1
2025,5,2025_05_HOU_BAL,HOU,00-0039163,0,5
2025,5,2025_05_KC_JAX,JAX,00-0036971,2,3
2025,5,2025_05_KC_JAX,KC,00-0033873,1,4
2025,5,2025_05_LV_IND,IND,00-0035710,0,6
2025,5,2025_05_LV_IND,LV,00-0030565,0,0
2025,5,2025_05_MIA_CAR,CAR,00-0039150,0,3
2025,5,2025_05_MIA_CAR,MIA,00-0036212,0,3
2025,5,2025_05_MIN_CLE,CLE,00-0040704,0,2
2025,5,2025_05_MIN_CLE,MIN,00-0032950,0,3
2025,5,2025_05_NE_BUF,BUF,00-0034857,0,2
2025,5,2025_05_NE_BUF,NE,00-0039851,0,2
2025,5,2025_05_NYG_NO,NO,00-0039376,0,1
2025,5,2025_05_NYG_NO,NYG,00-0040691,0,2
2025,5,2025_05_SF_LA,LA,00-0026498,0,3
2025,5,2025_05_SF_LA,SF,00-0036972,0,2
2025,5,2025_05_TB_SEA,SEA,00-0034869,0,5
2025,5,2025_05_TB_SEA,TB,00-0034855,0,4
2025,5,2025_05_TEN_ARI,ARI,00-0035228,1,3
2025,5,2025_05_TEN_ARI,TEN,00-0040676,0,1
2025,5,2025_05_WAS_LAC,LAC,00-0036355,0,1
2025,5,2025_05_WAS_LAC,WAS,00-0039910,0,3
2025,6,2025_06_ARI_IND,ARI,00-0033119,0,3
2025,6,2025_06_ARI_IND,IND,00-0035710,1,4
2025,6,2025_06_BUF_ATL,ATL,00-0039917,0,3
2025,6,2025_06_BUF_ATL,BUF,00-0034857,0,2
2025,6,2025_06_CHI_WAS,CHI,00-0039918,1,2
2025,6,2025_06_CHI_WAS,WAS,00-0039910,0,3
2025,6,2025_06_CIN_GB,CIN,00-0026158,0,2
2025,6,2025_06_CIN_GB,GB,00-0036264,0,3
2025,6,2025_06_CLE_PIT,CLE,00-0040704,0,0
2025,6,2025_06_CLE_PIT,PIT,00-0023459,0,2
2025,6,2025_06_DAL_CAR,CAR,00-0039150,0,3
2025,6,2025_06_DAL_CAR,DAL,00-0033077,0,3
2025,6,2025_06_DEN_NYJ,DEN,00-0039732,0,1
2025,6,2025_06_DEN_NYJ,NYJ,00-0036945,0,0
2025,6,2025_06_DET_KC,DET,00-0033106,0,2
2025,6,2025_06_DET_KC,KC,00-0033873,1,4
2025,6,2025_06_LAC_MIA,LAC,00-0036355,0,2
2025,6,2025_06_LAC_MIA,MIA,00-0036212,0,3
2025,6,2025_06_LA_BAL,BAL,00-0035993,0,0
2025,6,2025_06_LA_BAL,LA,00-0026498,0,2
2025,6,2025_06_NE_NO,NE,00-0039851,0,3
2025,6,2025_06_NE_NO,NO,00-0039376,0,1
2025,6,2025_06_PHI_NYG,NYG,00-0040691,1,5
2025,6,2025_06_PHI_NYG,PHI,00-0036389,1,2
2025,6,2025_06_SEA_JAX,JAX,00-0036971,0,2
2025,6,2025_06_SEA_JAX,SEA,00-0034869,0,2
2025,6,2025_06_SF_TB,SF,00-0036972,0,1
2025,6,2025_06_SF_TB,TB,00-0034855,0,4
2025,6,2025_06_TEN_LV,LV,00-0030565,0,2
2025,6,2025_06_TEN_LV,TEN,00-0040676,0,1
2025,7,2025_07_ATL_SF,ATL,00-0039917,0,1
2025,7,2025_07_ATL_SF,SF,00-0036972,0,2
2025,7,2025_07_CAR_NYJ,CAR,00-0039150,0,1
2025,7,2025_07_CAR_NYJ,NYJ,00-0028118,0,0
2025,7,2025_07_GB_ARI,ARI,00-0033119,0,2
2025,7,2025_07_GB_ARI,GB,00-0036264,0,3
2025,7,2025_07_HOU_SEA,HOU,00-0039163,0,1
2025,7,2025_07_HOU_SEA,SEA,00-0034869,0,3
2025,7,2025_07_IND_LAC,IND,00-0035710,0,5
2025,7,2025_07_IND_LAC,LAC,00-0036355,0,3
2025,7,2025_07_LA_JAX,JAX,00-0036971,0,1
2025,7,2025_07_LA_JAX,LA,00-0026498,0,5
2025,7,2025_07_LV_KC,KC,00-0033873,0,4
2025,7,2025_07_LV_KC,LV,00-0030565,0,0
2025,7,2025_07_MIA_CLE,CLE,00-0040704,0,3
2025,7,2025_07_MIA_CLE,MIA,00-0036212,0,0
2025,7,2025_07_NE_TEN,NE,00-0039851,0,3
2025,7,2025_07_NE_TEN,TEN,00-0040676,0,1
2025,7,2025_07_NO_CHI,CHI,00-0039918,0,2
2025,7,2025_07_NO_CHI,NO,00-0039376,0,2
2025,7,2025_07_NYG_DEN,DEN,00-0039732,2,4
2025,7,2025_07_NYG_DEN,NYG,00-0040691,1,5
2025,7,2025_07_PHI_MIN,MIN,00-0032950,0,1
2025,7,2025_07_PHI_MIN,PHI,00-0036389,0,3
2025,7,2025_07_PIT_CIN,CIN,00-0026158,0,3
2025,7,2025_07_PIT_CIN,PIT,00-0023459,0,4
2025,7,2025_07_TB_DET,DET,00-0033106,0,3
2025,7,2025_07_TB_DET,TB,00-0034855,0,1
2025,7,2025_07_WAS_DAL,DAL,00-0033077,0,4
2025,7,2025_07_WAS_DAL,WAS,00-0039910,1,3
2025,8,2025_08_BUF_CAR,BUF,00-0034857,2,5
2025,8,2025_08_BUF_CAR,CAR,00-0027973,0,1
2025,8,2025_08_CHI_BAL,BAL,00-0035993,0,3
2025,8,2025_08_CHI_BAL,CHI,00-0039918,0,1
2025,8,2025_08_CLE_NE,CLE,00-0040704,0,2
2025,8,2025_08_CLE_NE,NE,00-0039851,0,3
2025,8,2025_08_DAL_DEN,DAL,00-0033077,0,3
2025,8,2025_08_DAL_DEN,DEN,00-0039732,0,6
2025,8,2025_08_GB_PIT,GB,00-0036264,0,4
2025,8,2025_08_GB_PIT,PIT,00-0023459,0,2
2025,8,2025_08_MIA_ATL,ATL,00-0029604,0,1
2025,8,2025_08_MIA_ATL,MIA,00-0036212,0,4
2025,8,2025_08_MIN_LAC,LAC,00-0036355,0,4
2025,8,2025_08_MIN_LAC,MIN,00-0032950,0,1
2025,8,2025_08_NYG_PHI,NYG,00-0040691,1,2
2025,8,2025_08_NYG_PHI,PHI,00-0036389,0,5
2025,8,2025_08_NYJ_CIN,CIN,00-0026158,1,5
2025,8,2025_08_NYJ_CIN,NYJ,00-0036945,0,4
2025,8,2025_08_SF_HOU,HOU,00-0039163,0,2
2025,8,2025_08_SF_HOU,SF,00-0036972,0,2
2025,8,2025_08_TB_NO,NO,00-0040743,0,0
2025,8,2025_08_TB_NO,TB,00-0034855,0,1
2025,8,2025_08_TEN_IND,IND,00-0035710,0,5
2025,8,2025_08_TEN_IND,TEN,00-0040676,0,2
2025,8,2025_08_WAS_KC,KC,00-0033873,0,4
2025,8,2025_08_WAS_KC,WAS,00-0032268,0,1
2025,9,2025_09_ARI_DAL,ARI,00-0033119,1,3
2025,9,2025_09_ARI_DAL,DAL,00-0033077,0,1
2025,9,2025_09_ATL_NE,ATL,00-0039917,0,3
2025,9,2025_09_ATL_NE,NE,00-0039851,0,3
2025,9,2025_09_BAL_MIA,BAL,00-0034796,0,4
2025,9,2025_09_BAL_MIA,MIA,00-0036212,0,0
2025,9,2025_09_CAR_GB,CAR,00-0039150,0,2
2025,9,2025_09_CAR_GB,GB,00-0036264,0,1
2025,9,2025_09_CHI_CIN,CHI,00-0039918,0,6
2025,9,2025_09_CHI_CIN,CIN,00-0026158,0,4
2025,9,2025_09_DEN_HOU,DEN,00-0039732,0,2
2025,9,2025_09_DEN_HOU,HOU,00-0036898,0,0
2025,9,2025_09_IND_PIT,IND,00-0035710,1,2
2025,9,2025_09_IND_PIT,PIT,00-0023459,0,3
2025,9,2025_09_JAX_LV,JAX,00-0036971,2,3
2025,9,2025_09_JAX_LV,LV,00-0030565,0,4
2025,9,2025_09_KC_BUF,BUF,00-0034857,2,4
2025,9,2025_09_KC_BUF,KC,00-0033873,0,2
2025,9,2025_09_LAC_TEN,LAC,00-0036355,1,3
2025,9,2025_09_LAC_TEN,TEN,00-0040676,0,0
2025,9,2025_09_MIN_DET,DET,00-0033106,0,3
2025,9,2025_09_MIN_DET,MIN,00-0039923,1,3
2025,9,2025_09_NO_LA,LA,00-0026498,0,5
2025,9,2025_09_NO_LA,NO,00-0040743,0,1
2025,9,2025_09_SEA_WAS,SEA,00-0034869,0,5
2025,9,2025_09_SEA_WAS,WAS,00-0039910,1,2
2025,9,2025_09_SF_NYG,NYG,00-0040691,1,3
2025,9,2025_09_SF_NYG,SF,00-0036972,0,4
2025,10,2025_10_ARI_SEA,ARI,00-0033119,0,3
2025,10,2025_10_ARI_SEA,SEA,00-0034869,0,3
2025,10,2025_10_ATL_IND,ATL,00-0039917,0,3
2025,10,2025_10_ATL_IND,IND,00-0035710,0,4
2025,10,2025_10_BAL_MIN,BAL,00-0034796,0,2
2025,10,2025_10_BAL_MIN,MIN,00-0039923,0,2
2025,10,2025_10_BUF_MIA,BUF,00-0034857,0,2
2025,10,2025_10_BUF_MIA,MIA,00-0036212,0,4
2025,10,2025_10_CLE_NYJ,CLE,00-0040704,0,2
2025,10,2025_10_CLE_NYJ,NYJ,00-0036945,0,1
2025,10,2025_10_DET_WAS,DET,00-0033106,0,5
2025,10,2025_10_DET_WAS,WAS,00-0032268,0,3
2025,10,2025_10_JAX_HOU,HOU,00-0036898,1,4
2025,10,2025_10_JAX_HOU,JAX,00-0036971,0,2
2025,10,2025_10_LA_SF,LA,00-0026498,0,6
2025,10,2025_10_LA_SF,SF,00-0036972,0,4
2025,10,2025_10_LV_DEN,DEN,00-0039732,0,1
2025,10,2025_10_LV_DEN,LV,00-0030565,0,1
2025,10,2025_10_NE_TB,NE,00-0039851,0,4
2025,10,2025_10_NE_TB,TB,00-0034855,0,3
2025,10,2025_10_NO_CAR,CAR,00-0039150,0,1
2025,10,2025_10_NO_CAR,NO,00-0040743,0,2
2025,10,2025_10_NYG_CHI,CHI,00-0039918,1,3
2025,10,2025_10_NYG_CHI,NYG,00-0040691,2,2
2025,10,2025_10_PHI_GB,GB,00-0036264,0,1
2025,10,2025_10_PHI_GB,PHI,00-0036389,0,1
2025,10,2025_10_PIT_LAC,LAC,00-0036355,0,2
2025,10,2025_10_PIT_LAC,PIT,00-0023459,0,1
2025,11,2025_11_BAL_CLE,BAL,00-0034796,0,2
2025,11,2025_11_BAL_CLE,CLE,00-0040668,0,0
2025,11,2025_11_CAR_ATL,ATL,00-0039917,0,3
2025,11,2025_11_CAR_ATL,CAR,00-0039150,0,3
2025,11,2025_11_CHI_MIN,CHI,00-0039918,0,1
2025,11,2025_11_CHI_MIN,MIN,00-0039923,0,2
2025,11,2025_11_CIN_PIT,CIN,00-0026158,0,1
